id,name_ko,name_en,aliases,country,sector,category,brand_type,parent,tier,b2b
bmw-group,BMW그룹,BMW Group,,DE,자동차·모빌리티,완성차,corporate,,mega,0
cadillac,캐딜락,Cadillac,,US,자동차·모빌리티,완성차,product,general-motors,major,0
chery,체리자동차,Chery,치루이,CN,자동차·모빌리티,완성차,both,,major,0
chevrolet,쉐보레,Chevrolet,시보레|Chevy,US,자동차·모빌리티,완성차,product,general-motors,mega,0
chrysler,크라이슬러,Chrysler,,US,자동차·모빌리티,완성차,product,stellantis,major,0
citroen,시트로엥,Citroën,Citroen,FR,자동차·모빌리티,완성차,product,stellantis,major,0
cupra,쿠프라,CUPRA,,ES,자동차·모빌리티,완성차,product,volkswagen-group,niche,0
dodge,닷지,Dodge,,US,자동차·모빌리티,완성차,product,stellantis,major,0
fiat,피아트,Fiat,,IT,자동차·모빌리티,완성차,product,stellantis,major,0
ford,포드,Ford Motor,,US,자동차·모빌리티,완성차,both,,mega,0
geely-holding,지리홀딩그룹,Zhejiang Geely Holding Group,지리|길리|Geely,CN,자동차·모빌리티,완성차,corporate,,major,0
general-motors,제너럴모터스,General Motors,GM,US,자동차·모빌리티,완성차,corporate,,mega,0
genesis,제네시스,Genesis,,KR,자동차·모빌리티,완성차,product,hyundai-motor,major,0
gm-korea,한국GM,GM Korea,한국지엠|한국지엠주식회사,KR,자동차·모빌리티,완성차,corporate,general-motors,major,0
gmc,GMC,GMC,,US,자동차·모빌리티,완성차,product,general-motors,major,0
honda,혼다,Honda Motor,,JP,자동차·모빌리티,완성차,both,,mega,0
hyundai-motor,현대자동차,Hyundai Motor,현대차|HMC,KR,자동차·모빌리티,완성차,both,hyundai-motor-group,mega,0
infiniti,인피니티,Infiniti,,JP,자동차·모빌리티,완성차,product,nissan,major,0
jaguar,재규어,Jaguar,,GB,자동차·모빌리티,완성차,product,jaguar-land-rover,major,0
jaguar-land-rover,재규어랜드로버,Jaguar Land Rover,JLR,GB,자동차·모빌리티,완성차,corporate,,major,0
jeep,지프,Jeep,,US,자동차·모빌리티,완성차,product,stellantis,mega,0
kg-mobility,KG모빌리티,KG Mobility,KGM|쌍용자동차|쌍용차,KR,자동차·모빌리티,완성차,both,,major,0
kia,기아,Kia,기아차|기아자동차,KR,자동차·모빌리티,완성차,both,hyundai-motor-group,mega,0
land-rover,랜드로버,Land Rover,레인지로버|Range Rover,GB,자동차·모빌리티,완성차,product,jaguar-land-rover,major,0
lexus,렉서스,Lexus,,JP,자동차·모빌리티,완성차,product,toyota,mega,0
lincoln,링컨,Lincoln,,US,자동차·모빌리티,완성차,product,ford,major,0
mazda,마쓰다,Mazda,마즈다,JP,자동차·모빌리티,완성차,both,,major,0
mercedes-benz,메르세데스-벤츠,Mercedes-Benz,벤츠|Benz,DE,자동차·모빌리티,완성차,product,mercedes-benz-group,mega,0
mercedes-benz-group,메르세데스-벤츠 그룹,Mercedes-Benz Group,다임러|Daimler,DE,자동차·모빌리티,완성차,corporate,,mega,0
mini,미니,MINI,미니쿠퍼|Mini Cooper,GB,자동차·모빌리티,완성차,product,bmw-group,major,0
mitsubishi-motors,미쓰비시자동차,Mitsubishi Motors,미쓰비시,JP,자동차·모빌리티,완성차,both,,major,0
nissan,닛산,Nissan Motor,,JP,자동차·모빌리티,완성차,both,,mega,0
opel,오펠,Opel,,DE,자동차·모빌리티,완성차,product,stellantis,major,0
peugeot,푸조,Peugeot,,FR,자동차·모빌리티,완성차,product,stellantis,major,0
ram,램,Ram Trucks,RAM|닷지 램,US,자동차·모빌리티,완성차,product,stellantis,major,0
renault,르노,Renault,,FR,자동차·모빌리티,완성차,product,renault-group,major,0
renault-group,르노그룹,Renault Group,,FR,자동차·모빌리티,완성차,corporate,,major,0
renault-korea,르노코리아,Renault Korea,르노삼성|르노삼성자동차,KR,자동차·모빌리티,완성차,both,renault-group,major,0
skoda,스코다,Škoda Auto,Skoda,CZ,자동차·모빌리티,완성차,both,volkswagen-group,major,0
stellantis,스텔란티스,Stellantis,,NL,자동차·모빌리티,완성차,corporate,,mega,0
subaru,스바루,Subaru,,JP,자동차·모빌리티,완성차,both,,major,0
suzuki,스즈키,Suzuki Motor,,JP,자동차·모빌리티,완성차,both,,major,0
tata-motors,타타모터스,Tata Motors,타타,IN,자동차·모빌리티,완성차,both,,major,0
toyota,토요타,Toyota Motor,도요타|TMC,JP,자동차·모빌리티,완성차,both,,mega,0
volkswagen,폭스바겐,Volkswagen,VW|폭바,DE,자동차·모빌리티,완성차,product,volkswagen-group,mega,0
volkswagen-group,폭스바겐그룹,Volkswagen Group,VW그룹|폭스바겐 AG,DE,자동차·모빌리티,완성차,corporate,,mega,0
volvo-cars,볼보자동차,Volvo Cars,볼보,SE,자동차·모빌리티,완성차,both,geely-holding,major,0
ducati,두카티,Ducati,,IT,자동차·모빌리티,이륜차,both,audi,major,0
harley-davidson,할리데이비슨,Harley-Davidson,할리,US,자동차·모빌리티,이륜차,both,,major,0
ktm,KTM,KTM,,AT,자동차·모빌리티,이륜차,both,,niche,0
piaggio,피아지오,Piaggio,,IT,자동차·모빌리티,이륜차,corporate,,niche,0
triumph,트라이엄프,Triumph Motorcycles,,GB,자동차·모빌리티,이륜차,both,,niche,0
vespa,베스파,Vespa,,IT,자동차·모빌리티,이륜차,product,piaggio,major,0
yamaha-motor,야마하발동기,Yamaha Motor,야마하,JP,자동차·모빌리티,이륜차,both,,major,0
aisin,아이신,Aisin,,JP,자동차·모빌리티,자동차부품,both,,major,1
bosch,보쉬,Robert Bosch,Bosch,DE,자동차·모빌리티,자동차부품,both,,mega,1
brembo,브렘보,Brembo,,IT,자동차·모빌리티,자동차부품,both,,niche,1
continental,콘티넨탈,Continental,,DE,자동차·모빌리티,자동차부품,both,,mega,1
denso,덴소,Denso,,JP,자동차·모빌리티,자동차부품,both,,major,1
hanon-systems,한온시스템,Hanon Systems,,KR,자동차·모빌리티,자동차부품,both,,niche,1
hl-mando,HL만도,HL Mando,만도,KR,자동차·모빌리티,자동차부품,both,,major,1
hyundai-kefico,현대케피코,Hyundai Kefico,케피코,KR,자동차·모빌리티,자동차부품,both,hyundai-motor-group,niche,1
hyundai-mobis,현대모비스,Hyundai Mobis,모비스,KR,자동차·모빌리티,자동차부품,both,hyundai-motor-group,major,1
hyundai-transys,현대트랜시스,Hyundai Transys,,KR,자동차·모빌리티,자동차부품,both,hyundai-motor-group,niche,1
hyundai-wia,현대위아,Hyundai WIA,,KR,자동차·모빌리티,자동차부품,both,hyundai-motor-group,major,1
magna,마그나,Magna International,,CA,자동차·모빌리티,자동차부품,both,,major,1
valeo,발레오,Valeo,,FR,자동차·모빌리티,자동차부품,both,,major,1
zf,ZF,ZF Friedrichshafen,ZF프리드리히스하펜,DE,자동차·모빌리티,자동차부품,both,,major,1
byd,BYD,BYD,비야디,CN,자동차·모빌리티,전기차,both,,mega,0
li-auto,리오토,Li Auto,리샹,CN,자동차·모빌리티,전기차,both,,niche,0
lucid,루시드,Lucid Motors,루시드모터스,US,자동차·모빌리티,전기차,both,,niche,0
nio,니오,NIO,웨이라이,CN,자동차·모빌리티,전기차,both,,niche,0
polestar,폴스타,Polestar,,SE,자동차·모빌리티,전기차,both,geely-holding,niche,0
rimac,리막,Rimac Automobili,,HR,자동차·모빌리티,전기차,both,,niche,0
rivian,리비안,Rivian,,US,자동차·모빌리티,전기차,both,,major,0
tesla,테슬라,Tesla,,US,자동차·모빌리티,전기차,both,,mega,0
xpeng,샤오펑,XPeng,엑스펑,CN,자동차·모빌리티,전기차,both,,niche,0
zeekr,지커,Zeekr,,CN,자동차·모빌리티,전기차,product,geely-holding,niche,0
bridgestone,브리지스톤,Bridgestone,,JP,자동차·모빌리티,타이어,both,,mega,0
goodyear,굿이어,Goodyear,,US,자동차·모빌리티,타이어,both,,major,0
hankook-tire,한국타이어,Hankook Tire & Technology,한국타이어앤테크놀로지|Hankook,KR,자동차·모빌리티,타이어,both,,major,0
kumho-tire,금호타이어,Kumho Tire,,KR,자동차·모빌리티,타이어,both,,major,0
michelin,미쉐린,Michelin,미슐랭,FR,자동차·모빌리티,타이어,both,,mega,0
nexen-tire,넥센타이어,Nexen Tire,넥센,KR,자동차·모빌리티,타이어,both,,major,0
pirelli,피렐리,Pirelli,,IT,자동차·모빌리티,타이어,both,,major,0
yokohama-tire,요코하마타이어,Yokohama Rubber,요코하마,JP,자동차·모빌리티,타이어,both,,niche,0
accenture,액센츄어,Accenture,,IE,전자·IT,IT서비스,both,,major,1
cisco,시스코,Cisco Systems,Cisco,US,전자·IT,IT서비스,both,,mega,1
hyundai-autoever,현대오토에버,Hyundai AutoEver,,KR,전자·IT,IT서비스,corporate,hyundai-motor-group,niche,1
ibm,IBM,IBM,아이비엠,US,전자·IT,IT서비스,both,,mega,1
infosys,인포시스,Infosys,,IN,전자·IT,IT서비스,both,,major,1
lg-cns,LG CNS,LG CNS,엘지씨엔에스,KR,전자·IT,IT서비스,corporate,lg-group,major,1
samsung-sds,삼성SDS,Samsung SDS,삼성에스디에스,KR,전자·IT,IT서비스,corporate,samsung-group,major,1
tcs,타타 컨설턴시 서비스,Tata Consultancy Services,TCS,IN,전자·IT,IT서비스,both,,major,1
acer,에이서,Acer,,TW,전자·IT,PC·주변기기,both,,major,0
asus,에이수스,ASUS,아수스,TW,전자·IT,PC·주변기기,both,,major,0
corsair,커세어,Corsair,,US,전자·IT,PC·주변기기,both,,niche,0
dell,델,Dell Technologies,Dell,US,전자·IT,PC·주변기기,both,,mega,0
framework,프레임워크 랩톱,Framework Computer,Framework Laptop,US,전자·IT,PC·주변기기,both,,niche,0
hp,HP,HP Inc.,휴렛팩커드|Hewlett-Packard,US,전자·IT,PC·주변기기,both,,mega,0
ipad,아이패드,iPad,,US,전자·IT,PC·주변기기,product,apple,mega,0
keychron,키크론,Keychron,,HK,전자·IT,PC·주변기기,both,,niche,0
lenovo,레노버,Lenovo,씽크패드|ThinkPad,CN,전자·IT,PC·주변기기,both,,mega,0
lg-gram,LG 그램,LG gram,그램,KR,전자·IT,PC·주변기기,product,lg-electronics,major,0
logitech,로지텍,Logitech,Logi,CH,전자·IT,PC·주변기기,both,,major,0
macbook,맥북,MacBook,맥|Mac,US,전자·IT,PC·주변기기,product,apple,mega,0
msi,MSI,Micro-Star International,,TW,전자·IT,PC·주변기기,both,,major,0
raspberry-pi,라즈베리 파이,Raspberry Pi,라즈베리파이,GB,전자·IT,PC·주변기기,both,,niche,0
razer,레이저,Razer,,SG,전자·IT,PC·주변기기,both,,major,0
steelseries,스틸시리즈,SteelSeries,,DK,전자·IT,PC·주변기기,both,,niche,0
wacom,와콤,Wacom,,JP,전자·IT,PC·주변기기,both,,niche,0
boe,BOE,BOE Technology,징둥팡,CN,전자·IT,디스플레이·부품,corporate,,major,1
foxconn,폭스콘,Foxconn,훙하이|Hon Hai,TW,전자·IT,디스플레이·부품,corporate,,mega,1
lg-display,LG디스플레이,LG Display,LGD,KR,전자·IT,디스플레이·부품,corporate,lg-electronics,major,1
lg-innotek,LG이노텍,LG Innotek,,KR,전자·IT,디스플레이·부품,corporate,lg-electronics,major,1
murata,무라타,Murata Manufacturing,무라타제작소,JP,전자·IT,디스플레이·부품,corporate,,major,1
samsung-display,삼성디스플레이,Samsung Display,삼디,KR,전자·IT,디스플레이·부품,corporate,samsung-electronics,major,1
samsung-electro-mechanics,삼성전기,Samsung Electro-Mechanics,SEMCO,KR,전자·IT,디스플레이·부품,corporate,samsung-group,major,1
amd,AMD,Advanced Micro Devices,라이젠|Ryzen,US,전자·IT,반도체,both,,mega,1
applied-materials,어플라이드 머티어리얼즈,Applied Materials,AMAT,US,전자·IT,반도체,corporate,,major,1
arm,Arm,Arm Holdings,ARM|암,GB,전자·IT,반도체,corporate,softbank-group,major,1
asml,ASML,ASML,,NL,전자·IT,반도체,corporate,,mega,1
broadcom,브로드컴,Broadcom,,US,전자·IT,반도체,corporate,,mega,1
furiosaai,퓨리오사AI,FuriosaAI,퓨리오사,KR,전자·IT,반도체,corporate,,niche,1
hanmi-semiconductor,한미반도체,Hanmi Semiconductor,,KR,전자·IT,반도체,corporate,,niche,1
infineon,인피니언,Infineon Technologies,,DE,전자·IT,반도체,corporate,,major,1
intel,인텔,Intel,,US,전자·IT,반도체,both,,mega,1
mediatek,미디어텍,MediaTek,,TW,전자·IT,반도체,corporate,,major,1
micron,마이크론,Micron Technology,,US,전자·IT,반도체,corporate,,major,1
nvidia,엔비디아,NVIDIA,,US,전자·IT,반도체,both,,mega,1
qualcomm,퀄컴,Qualcomm,스냅드래곤|Snapdragon,US,전자·IT,반도체,both,,mega,1
rebellions,리벨리온,Rebellions,,KR,전자·IT,반도체,corporate,,niche,1
sk-hynix,SK하이닉스,SK hynix,하이닉스,KR,전자·IT,반도체,corporate,sk-group,mega,1
texas-instruments,텍사스 인스트루먼트,Texas Instruments,TI,US,전자·IT,반도체,corporate,,major,1
tokyo-electron,도쿄일렉트론,Tokyo Electron,TEL,JP,전자·IT,반도체,corporate,,major,1
tsmc,TSMC,Taiwan Semiconductor Manufacturing Company,대만 TSMC,TW,전자·IT,반도체,corporate,,mega,1
adobe,어도비,Adobe,포토샵|Photoshop,US,전자·IT,소프트웨어·클라우드,both,,mega,0
atlassian,아틀라시안,Atlassian,지라|Jira,AU,전자·IT,소프트웨어·클라우드,both,,major,1
autodesk,오토데스크,Autodesk,오토캐드|AutoCAD,US,전자·IT,소프트웨어·클라우드,both,,major,1
aws,AWS,Amazon Web Services,아마존 웹 서비스,US,전자·IT,소프트웨어·클라우드,product,amazon,mega,1
canva,캔바,Canva,,AU,전자·IT,소프트웨어·클라우드,both,,major,0
cloudflare,클라우드플레어,Cloudflare,,US,전자·IT,소프트웨어·클라우드,both,,major,1
databricks,데이터브릭스,Databricks,,US,전자·IT,소프트웨어·클라우드,both,,major,1
douzone-bizon,더존비즈온,Douzone Bizon,더존,KR,전자·IT,소프트웨어·클라우드,both,,niche,1
dropbox,드롭박스,Dropbox,,US,전자·IT,소프트웨어·클라우드,both,,major,0
figma,피그마,Figma,,US,전자·IT,소프트웨어·클라우드,both,,niche,1
framer,프레이머,Framer,,NL,전자·IT,소프트웨어·클라우드,both,,niche,1
github,깃허브,GitHub,,US,전자·IT,소프트웨어·클라우드,product,microsoft,major,1
hancom,한글과컴퓨터,Hancom,한컴|한글,KR,전자·IT,소프트웨어·클라우드,both,,major,0
linear,리니어,Linear,,US,전자·IT,소프트웨어·클라우드,both,,niche,1
microsoft,마이크로소프트,Microsoft,MS|윈도우|Windows,US,전자·IT,소프트웨어·클라우드,both,,mega,0
naver-cloud,네이버클라우드,NAVER Cloud,,KR,전자·IT,소프트웨어·클라우드,corporate,naver,niche,1
notion,노션,Notion,,US,전자·IT,소프트웨어·클라우드,both,,niche,0
oracle,오라클,Oracle,,US,전자·IT,소프트웨어·클라우드,both,,mega,1
palantir,팔란티어,Palantir Technologies,Palantir,US,전자·IT,소프트웨어·클라우드,both,,major,1
salesforce,세일즈포스,Salesforce,,US,전자·IT,소프트웨어·클라우드,both,,mega,1
sap,SAP,SAP,에스에이피,DE,전자·IT,소프트웨어·클라우드,both,,mega,1
servicenow,서비스나우,ServiceNow,,US,전자·IT,소프트웨어·클라우드,both,,major,1
shopify,쇼피파이,Shopify,,CA,전자·IT,소프트웨어·클라우드,both,,major,1
slack,슬랙,Slack,,US,전자·IT,소프트웨어·클라우드,product,salesforce,major,1
snowflake,스노우플레이크,Snowflake,,US,전자·IT,소프트웨어·클라우드,both,,major,1
unity,유니티,Unity Technologies,Unity,US,전자·IT,소프트웨어·클라우드,both,,major,1
vmware,VM웨어,VMware,브이엠웨어,US,전자·IT,소프트웨어·클라우드,both,broadcom,major,1
zoom,줌,Zoom Communications,Zoom,US,전자·IT,소프트웨어·클라우드,both,,major,0
apple,애플,Apple,,US,전자·IT,스마트폰·가전,both,,mega,0
balmuda,발뮤다,BALMUDA,,JP,전자·IT,스마트폰·가전,both,,niche,0
coway,코웨이,Coway,웅진코웨이,KR,전자·IT,스마트폰·가전,both,netmarble,major,0
cuckoo,쿠쿠,Cuckoo,쿠쿠전자,KR,전자·IT,스마트폰·가전,both,,major,0
dyson,다이슨,Dyson,,GB,전자·IT,스마트폰·가전,both,,major,0
electrolux,일렉트로룩스,Electrolux,,SE,전자·IT,스마트폰·가전,both,,major,0
galaxy,갤럭시,Samsung Galaxy,갤럭시S|갤럭시Z,KR,전자·IT,스마트폰·가전,product,samsung-electronics,mega,0
google-pixel,구글 픽셀,Google Pixel,픽셀,US,전자·IT,스마트폰·가전,product,google,major,0
haier,하이얼,Haier,,CN,전자·IT,스마트폰·가전,both,,major,0
hisense,하이센스,Hisense,,CN,전자·IT,스마트폰·가전,both,,major,0
huawei,화웨이,Huawei,,CN,전자·IT,스마트폰·가전,both,,mega,0
iphone,아이폰,iPhone,,US,전자·IT,스마트폰·가전,product,apple,mega,0
lg-electronics,LG전자,LG Electronics,엘지전자|LG,KR,전자·IT,스마트폰·가전,both,lg-group,mega,0
miele,밀레,Miele,,DE,전자·IT,스마트폰·가전,both,,major,0
motorola,모토로라,Motorola,모토로라 모빌리티,US,전자·IT,스마트폰·가전,both,lenovo,major,0
nothing,낫싱,Nothing,Nothing Phone,GB,전자·IT,스마트폰·가전,both,,niche,0
oneplus,원플러스,OnePlus,,CN,전자·IT,스마트폰·가전,both,oppo,niche,0
oppo,오포,OPPO,,CN,전자·IT,스마트폰·가전,both,,major,0
panasonic,파나소닉,Panasonic,,JP,전자·IT,스마트폰·가전,both,,major,0
philips,필립스,Philips,,NL,전자·IT,스마트폰·가전,both,,major,0
samsung-electronics,삼성전자,Samsung Electronics,삼성|Samsung,KR,전자·IT,스마트폰·가전,both,samsung-group,mega,0
sharp,샤프,Sharp,,JP,전자·IT,스마트폰·가전,both,foxconn,major,0
tcl,TCL,TCL,,CN,전자·IT,스마트폰·가전,both,,major,0
whirlpool,월풀,Whirlpool,,US,전자·IT,스마트폰·가전,both,,major,0
xiaomi,샤오미,Xiaomi,,CN,전자·IT,스마트폰·가전,both,,mega,0
airpods,에어팟,AirPods,,US,전자·IT,음향·카메라,product,apple,mega,0
audio-technica,오디오테크니카,Audio-Technica,,JP,전자·IT,음향·카메라,both,,niche,0
bang-olufsen,뱅앤올룹슨,Bang & Olufsen,B&O|뱅앤올룹센,DK,전자·IT,음향·카메라,both,,niche,0
beats,비츠,Beats by Dre,비츠 바이 닥터드레,US,전자·IT,음향·카메라,product,apple,major,0
bose,보스,Bose,,US,전자·IT,음향·카메라,both,,major,0
canon,캐논,Canon,,JP,전자·IT,음향·카메라,both,,mega,0
dji,DJI,DJI,디제이아이,CN,전자·IT,음향·카메라,both,,major,0
fujifilm,후지필름,Fujifilm,후지,JP,전자·IT,음향·카메라,both,,major,0
fujifilm-x,후지필름 X,Fujifilm X Series,후지 X|X100,JP,전자·IT,음향·카메라,product,fujifilm,niche,0
gopro,고프로,GoPro,,US,전자·IT,음향·카메라,both,,major,0
hanwha-vision,한화비전,Hanwha Vision,한화테크윈,KR,전자·IT,음향·카메라,corporate,hanwha-group,niche,1
harman,하만,Harman International,하만카돈|Harman Kardon,US,전자·IT,음향·카메라,both,samsung-electronics,major,0
hasselblad,핫셀블라드,Hasselblad,,SE,전자·IT,음향·카메라,both,dji,niche,0
insta360,인스타360,Insta360,,CN,전자·IT,음향·카메라,both,,niche,0
jbl,JBL,JBL,제이비엘,US,전자·IT,음향·카메라,product,harman,major,0
leica,라이카,Leica Camera,Leica,DE,전자·IT,음향·카메라,both,,major,0
marshall,마샬,Marshall,,GB,전자·IT,음향·카메라,both,,niche,0
nikon,니콘,Nikon,,JP,전자·IT,음향·카메라,both,,major,0
sennheiser,젠하이저,Sennheiser,,DE,전자·IT,음향·카메라,both,,major,0
sonos,소노스,Sonos,,US,전자·IT,음향·카메라,both,,niche,0
sony,소니,Sony,소니그룹|Sony Group,JP,전자·IT,음향·카메라,both,,mega,0
teenage-engineering,틴에이지 엔지니어링,Teenage Engineering,OP-1,SE,전자·IT,음향·카메라,both,,niche,0
alteogen,알테오젠,Alteogen,,KR,제약·헬스케어,바이오,corporate,,niche,1
amgen,암젠,Amgen,,US,제약·헬스케어,바이오,corporate,,major,0
biontech,바이오엔텍,BioNTech,,DE,제약·헬스케어,바이오,corporate,,major,0
celltrion,셀트리온,Celltrion,,KR,제약·헬스케어,바이오,both,,major,0
lonza,론자,Lonza,,CH,제약·헬스케어,바이오,corporate,,major,1
lotte-biologics,롯데바이오로직스,Lotte Biologics,,KR,제약·헬스케어,바이오,corporate,lotte-group,niche,1
moderna,모더나,Moderna,,US,제약·헬스케어,바이오,both,,major,0
samsung-bioepis,삼성바이오에피스,Samsung Bioepis,,KR,제약·헬스케어,바이오,corporate,samsung-group,niche,1
samsung-biologics,삼성바이오로직스,Samsung Biologics,삼바,KR,제약·헬스케어,바이오,corporate,samsung-group,major,1
sk-bioscience,SK바이오사이언스,SK bioscience,,KR,제약·헬스케어,바이오,corporate,sk-group,niche,0
abbott,애보트,Abbott,애벗,US,제약·헬스케어,의료기기,both,,mega,0
boston-scientific,보스턴사이언티픽,Boston Scientific,,US,제약·헬스케어,의료기기,corporate,,major,1
dexcom,덱스콤,Dexcom,,US,제약·헬스케어,의료기기,both,,niche,0
ge-healthcare,GE헬스케어,GE HealthCare,,US,제약·헬스케어,의료기기,corporate,,major,1
intuitive-surgical,인튜이티브 서지컬,Intuitive Surgical,다빈치|da Vinci,US,제약·헬스케어,의료기기,corporate,,major,1
lunit,루닛,Lunit,,KR,제약·헬스케어,의료기기,corporate,,niche,1
medtronic,메드트로닉,Medtronic,,IE,제약·헬스케어,의료기기,corporate,,mega,1
olympus,올림푸스,Olympus,,JP,제약·헬스케어,의료기기,corporate,,major,1
osstem,오스템임플란트,Osstem Implant,오스템,KR,제약·헬스케어,의료기기,both,,major,1
siemens-healthineers,지멘스 헬시니어스,Siemens Healthineers,,DE,제약·헬스케어,의료기기,corporate,,major,1
stryker,스트라이커,Stryker,,US,제약·헬스케어,의료기기,corporate,,major,1
bacchus,박카스,Bacchus,박카스D|박카스F,KR,제약·헬스케어,일반의약품·소비자헬스,product,dong-a-pharm,major,0
band-aid,밴드에이드,Band-Aid,,US,제약·헬스케어,일반의약품·소비자헬스,product,kenvue,major,0
centrum,센트룸,Centrum,,US,제약·헬스케어,일반의약품·소비자헬스,product,haleon,major,0
dong-a-pharm,동아제약,Dong-A Pharmaceutical,,KR,제약·헬스케어,일반의약품·소비자헬스,both,,major,0
dongwha-pharm,동화약품,Dongwha Pharm,,KR,제약·헬스케어,일반의약품·소비자헬스,both,,niche,0
haleon,헤일리온,Haleon,,GB,제약·헬스케어,일반의약품·소비자헬스,corporate,,major,0
hwalmyungsu,까스활명수,Gas Hwalmyungsu,활명수,KR,제약·헬스케어,일반의약품·소비자헬스,product,dongwha-pharm,major,0
kenvue,켄뷰,Kenvue,,US,제약·헬스케어,일반의약품·소비자헬스,corporate,,major,0
listerine,리스테린,Listerine,,US,제약·헬스케어,일반의약품·소비자헬스,product,kenvue,major,0
sensodyne,센소다인,Sensodyne,,GB,제약·헬스케어,일반의약품·소비자헬스,product,haleon,major,0
tylenol,타이레놀,Tylenol,,US,제약·헬스케어,일반의약품·소비자헬스,product,kenvue,mega,0
urusa,우루사,URSA,,KR,제약·헬스케어,일반의약품·소비자헬스,product,daewoong,major,0
abbvie,애브비,AbbVie,,US,제약·헬스케어,제약,corporate,,mega,0
astrazeneca,아스트라제네카,AstraZeneca,AZ,GB,제약·헬스케어,제약,corporate,,mega,0
bayer,바이엘,Bayer,,DE,제약·헬스케어,제약,both,,mega,0
boehringer-ingelheim,베링거인겔하임,Boehringer Ingelheim,,DE,제약·헬스케어,제약,corporate,,major,0
chong-kun-dang,종근당,Chong Kun Dang,CKD,KR,제약·헬스케어,제약,both,,major,0
daewoong,대웅제약,Daewoong Pharmaceutical,대웅,KR,제약·헬스케어,제약,both,,major,0
eli-lilly,일라이 릴리,Eli Lilly,릴리,US,제약·헬스케어,제약,corporate,,mega,0
galderma,갈더마,Galderma,,CH,제약·헬스케어,제약,corporate,,major,0
gc-biopharma,GC녹십자,GC Biopharma,녹십자,KR,제약·헬스케어,제약,both,,major,0
gsk,GSK,GSK,글락소스미스클라인|GlaxoSmithKline,GB,제약·헬스케어,제약,corporate,,mega,0
hanmi,한미약품,Hanmi Pharmaceutical,한미,KR,제약·헬스케어,제약,both,,major,0
johnson-johnson,존슨앤드존슨,Johnson & Johnson,J&J|존슨앤존슨|얀센,US,제약·헬스케어,제약,corporate,,mega,0
mounjaro,마운자로,Mounjaro,젭바운드|Zepbound,US,제약·헬스케어,제약,product,eli-lilly,major,0
msd,MSD,Merck & Co.,머크|한국MSD,US,제약·헬스케어,제약,corporate,,mega,0
novartis,노바티스,Novartis,,CH,제약·헬스케어,제약,corporate,,mega,0
novo-nordisk,노보 노디스크,Novo Nordisk,노보노디스크,DK,제약·헬스케어,제약,corporate,,mega,0
ozempic,오젬픽,Ozempic,,DK,제약·헬스케어,제약,product,novo-nordisk,major,0
pfizer,화이자,Pfizer,,US,제약·헬스케어,제약,both,,mega,0
roche,로슈,Roche,한국로슈,CH,제약·헬스케어,제약,corporate,,mega,0
sanofi,사노피,Sanofi,,FR,제약·헬스케어,제약,corporate,,mega,0
takeda,다케다,Takeda,다케다제약,JP,제약·헬스케어,제약,corporate,,major,0
wegovy,위고비,Wegovy,,DK,제약·헬스케어,제약,product,novo-nordisk,major,0
yuhan,유한양행,Yuhan,,KR,제약·헬스케어,제약,both,,major,0
bbc,BBC,British Broadcasting Corporation,,GB,통신·미디어·엔터,방송·신문,both,,mega,0
bloomberg,블룸버그,Bloomberg,,US,통신·미디어·엔터,방송·신문,both,,major,1
chosun-ilbo,조선일보,The Chosun Ilbo,조선,KR,통신·미디어·엔터,방송·신문,both,,major,0
cnn,CNN,Cable News Network,,US,통신·미디어·엔터,방송·신문,both,,mega,0
espn,ESPN,ESPN,,US,통신·미디어·엔터,방송·신문,product,disney,major,0
joongang-ilbo,중앙일보,JoongAng Ilbo,중앙,KR,통신·미디어·엔터,방송·신문,both,,major,0
jtbc,JTBC,JTBC,,KR,통신·미디어·엔터,방송·신문,both,,major,0
kbs,KBS,Korean Broadcasting System,한국방송공사,KR,통신·미디어·엔터,방송·신문,both,,major,0
mbc,MBC,Munhwa Broadcasting Corporation,문화방송,KR,통신·미디어·엔터,방송·신문,both,,major,0
mnet,Mnet,Mnet,엠넷,KR,통신·미디어·엔터,방송·신문,product,cj-enm,major,0
new-york-times,뉴욕타임스,The New York Times,NYT|뉴욕타임즈,US,통신·미디어·엔터,방송·신문,both,,major,0
nhk,NHK,Japan Broadcasting Corporation,일본방송협회,JP,통신·미디어·엔터,방송·신문,both,,major,0
sbs,SBS,Seoul Broadcasting System,,KR,통신·미디어·엔터,방송·신문,both,,major,0
the-economist,이코노미스트,The Economist,,GB,통신·미디어·엔터,방송·신문,both,,major,0
tvn,tvN,tvN,티비엔,KR,통신·미디어·엔터,방송·신문,product,cj-enm,major,0
big-hit-music,빅히트 뮤직,BIGHIT MUSIC,빅히트뮤직,KR,통신·미디어·엔터,엔터테인먼트·음반,corporate,hybe,niche,0
cj-enm,CJ ENM,CJ ENM,씨제이이엔엠,KR,통신·미디어·엔터,엔터테인먼트·음반,corporate,cj-group,major,0
hybe,하이브,HYBE,빅히트|Big Hit,KR,통신·미디어·엔터,엔터테인먼트·음반,corporate,,major,0
jyp-entertainment,JYP엔터테인먼트,JYP Entertainment,JYP|제이와이피,KR,통신·미디어·엔터,엔터테인먼트·음반,corporate,,major,0
kakao-entertainment,카카오엔터테인먼트,Kakao Entertainment,카카오엔터,KR,통신·미디어·엔터,엔터테인먼트·음반,corporate,kakao,major,0
